Year_c,Month_c,Day_c,tName_c,date_ind,pod_id,pod_pls,pl_back,R-3_scr,R-2_scr,R-1_scr,R_scr,win_ind,fav_ind,mid_ind,weak_ind,tie_flag
2018,12,13,Alfred Dunhill Championship (South Africa),2018_12_13,2018_12_13_v0_d4_grp5_EUR,christiaan bezuidenhout,3.45,-3,2,-4,3,0,0,0,1,0
0,0,0,0,2018_12_13,2018_12_13_v0_d4_grp5_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
0,0,0,0,2020_8_6,2020_8_6_v0_d4_grp0_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2020,8,6,English Championship (England),2020_8_6,2020_8_6_v0_d4_grp0_EUR,thomas detry,1.66,1,-4,-6,3,0,1,0,0,0
2020,8,6,English Championship (England),2020_8_6,2020_8_6_v0_d4_grp0_EUR,oscar lengden,3.05,-6,-2,-1,-1,1,0,0,1,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d4_grp0_EUR,sam brazel,1.73,-3,-1,-5,0,0,1,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d4_grp0_EUR,robert allenby,2.42,0,-3,3,-1,1,0,0,1,0
0,0,0,0,2018_11_28,2018_11_28_v0_d4_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,9,6,Omega European Masters (Switzerland) - Play Offs,2018_9_6,2018_9_6_v0_d4_grp3_EUR,david lipsky,2.52,-1,-2,2,3,0,0,0,1,0
2018,9,6,Omega European Masters (Switzerland) - Play Offs,2018_9_6,2018_9_6_v0_d4_grp3_EUR,lee westwood,1.85,6,2,-3,0,1,1,0,0,0
0,0,0,0,2018_9_6,2018_9_6_v0_d4_grp3_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2019,1,31,Saudi International (Saudi Arabia),2019_1_31,2019_1_31_v0_d4_grp2_EUR,thomas pieters,1.57,-5,1,-3,-3,1,1,0,0,0
2019,1,31,Saudi International (Saudi Arabia),2019_1_31,2019_1_31_v0_d4_grp2_EUR,lorenzo gagli,3.45,3,-1,0,2,0,0,0,1,0
0,0,0,0,2019_1_31,2019_1_31_v0_d4_grp2_EUR,tie,10,0,0,0,0,0,0,0,0,0
2020,8,27,UK Championship (England) - Play Offs,2020_8_27,2020_8_27_v0_d4_grp9_EUR,martin kaymer,1.65,-3,-5,-1,-3,1,1,0,0,0
2020,8,27,UK Championship (England) - Play Offs,2020_8_27,2020_8_27_v0_d4_grp9_EUR,justin walters,3.2,2,1,-2,-2,0,0,0,1,0
0,0,0,0,2020_8_27,2020_8_27_v0_d4_grp9_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2019,12,5,AfrAsia Bank Mauritius Open (Mauritius) - Play Offs,2019_12_5,2019_12_5_v0_d4_grp5_EUR,grant forrest,2.5,1,0,4,-6,1,0,0,1,0
2019,12,5,AfrAsia Bank Mauritius Open (Mauritius) - Play Offs,2019_12_5,2019_12_5_v0_d4_grp5_EUR,connor syme,1.91,-1,-1,-3,-3,0,1,0,0,0
0,0,0,0,2019_12_5,2019_12_5_v0_d4_grp5_EUR,tie,9.2,0,0,0,0,0,0,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d4_grp7_EUR,ryan fox,1.86,4,-4,3,-1,1,1,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d4_grp7_EUR,lee slattery,2.52,4,2,6,4,0,0,0,1,0
0,0,0,0,2018_11_15,2018_11_15_v0_d4_grp7_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d4_grp9_EUR,ross fisher,1.71,3,-1,-2,3,0,1,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d4_grp9_EUR,ashun wu,2.64,3,1,-2,0,1,0,0,1,0
0,0,0,0,2018_11_15,2018_11_15_v0_d4_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d4_grp1_EUR,zander lombard,3.2,0,6,-1,-3,1,0,0,1,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d4_grp1_EUR,dylan frittelli,1.59,0,-1,-3,-1,0,1,0,0,0
0,0,0,0,2018_7_5,2018_7_5_v0_d4_grp1_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d4_grp5_EUR,joost luiten,1.96,-3,-1,-3,-2,1,1,0,0,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d4_grp5_EUR,richie ramsay,2.26,-4,-1,0,0,0,0,0,1,0
0,0,0,0,2017_10_12,2017_10_12_v0_d4_grp5_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,8,13,Celtic Classic (Wales),2020_8_13,2020_8_13_v0_d4_grp2_EUR,scott vincent,1.95,-5,5,-4,-1,0,1,0,0,0
2020,8,13,Celtic Classic (Wales),2020_8_13,2020_8_13_v0_d4_grp2_EUR,sami valimaki,2.5,-3,-2,2,-5,1,0,0,1,0
0,0,0,0,2020_8_13,2020_8_13_v0_d4_grp2_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d4_grp6_EUR,richard sterne,2.62,-4,-1,0,1,1,0,0,1,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d4_grp6_EUR,soren kjeldsen,1.85,0,-2,-4,3,0,1,0,0,0
0,0,0,0,2017_11_16,2017_11_16_v0_d4_grp6_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,12,13,Alfred Dunhill Championship (South Africa),2018_12_13,2018_12_13_v0_d4_grp7_EUR,pablo larrazabal,1.91,0,-2,-2,1,1,1,0,0,0
2018,12,13,Alfred Dunhill Championship (South Africa),2018_12_13,2018_12_13_v0_d4_grp7_EUR,raphael jacquelin,2.5,-3,-3,-2,4,0,0,0,1,0
0,0,0,0,2018_12_13,2018_12_13_v0_d4_grp7_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d4_grp8_EUR,kurt kitayama,2.2,3,1,3,3,0,1,0,0,0
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d4_grp8_EUR,tom lewis,2.24,0,0,-4,2,1,0,0,1,0
0,0,0,0,2020_1_23,2020_1_23_v0_d4_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,7,22,British Masters (England),2020_7_22,2020_7_22_v0_d4_grp8_EUR,dale whitnell,3,1,1,2,0,0,0,0,1,0
2020,7,22,British Masters (England),2020_7_22,2020_7_22_v0_d4_grp8_EUR,rasmus hojgaard,1.72,3,-4,2,-1,1,1,0,0,0
0,0,0,0,2020_7_22,2020_7_22_v0_d4_grp8_EUR,tie,10.5,0,0,0,0,0,0,0,0,0
2019,3,14,Magical Kenya Open (Kenya),2019_3_14,2019_3_14_v0_d4_grp0_EUR,michael hoey,2.1,-5,0,-4,-3,0,0,0,1,1
2019,3,14,Magical Kenya Open (Kenya),2019_3_14,2019_3_14_v0_d4_grp0_EUR,johannes veerman,2.08,-1,-4,-1,-3,0,1,0,0,1
0,0,0,0,2019_3_14,2019_3_14_v0_d4_grp0_EUR,tie,8.8,0,0,0,0,1,0,0,0,1
0,0,0,0,2020_8_6,2020_8_6_v0_d4_grp1_EUR,tie,9,0,0,0,0,0,0,0,0,0
2020,8,6,English Championship (England),2020_8_6,2020_8_6_v0_d4_grp1_EUR,min woo lee,2.8,-2,1,-4,-4,0,0,0,1,0
2020,8,6,English Championship (England),2020_8_6,2020_8_6_v0_d4_grp1_EUR,rasmus hojgaard,1.71,2,-1,0,-7,1,1,0,0,0
2020,10,22,Italian Open (Italy),2020_10_22,2020_10_22_v0_d4_grp8_EUR,nicolas colsaerts,2.1,0,-1,0,-4,1,0,0,1,0
2020,10,22,Italian Open (Italy),2020_10_22,2020_10_22_v0_d4_grp8_EUR,dean burmester,2.08,1,-2,5,-1,0,1,0,0,0
0,0,0,0,2020_10_22,2020_10_22_v0_d4_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2017,8,31,D-D Real Czech Masters (Czech Republic),2017_8_31,2017_8_31_v0_d4_grp3_EUR,scott henry,3.05,1,0,-1,-2,1,0,0,1,0
2017,8,31,D-D Real Czech Masters (Czech Republic),2017_8_31,2017_8_31_v0_d4_grp3_EUR,dean burmester,1.67,8,-7,-1,-1,0,1,0,0,0
0,0,0,0,2017_8_31,2017_8_31_v0_d4_grp3_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d4_grp6_EUR,adrian otaegui,2.88,-5,-4,0,0,0,0,0,1,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d4_grp6_EUR,alex noren,1.8,-5,-3,1,-4,1,1,0,0,0
0,0,0,0,2018_6_28,2018_6_28_v0_d4_grp6_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2017,8,24,Made in Denmark (Denmark),2017_8_24,2017_8_24_v0_d4_grp2_EUR,paul peterson,2.88,-2,3,-7,1,0,0,0,1,0
2017,8,24,Made in Denmark (Denmark),2017_8_24,2017_8_24_v0_d4_grp2_EUR,martin kaymer,1.61,1,0,-2,0,1,1,0,0,0
0,0,0,0,2017_8_24,2017_8_24_v0_d4_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,8,23,D-D Real Czech Masters (Czech Republic),2018_8_23,2018_8_23_v0_d4_grp7_EUR,phachara khongwatmai,2.34,-1,1,-3,0,1,0,0,1,0
2018,8,23,D-D Real Czech Masters (Czech Republic),2018_8_23,2018_8_23_v0_d4_grp7_EUR,nino bertasio,2,0,-5,0,3,0,1,0,0,0
0,0,0,0,2018_8_23,2018_8_23_v0_d4_grp7_EUR,tie,9,0,0,0,0,0,0,0,0,0
2020,7,30,Hero Open (England),2020_7_30,2020_7_30_v0_d4_grp0_EUR,sean crocker,2,6,-1,4,-2,0,1,0,0,1
2020,7,30,Hero Open (England),2020_7_30,2020_7_30_v0_d4_grp0_EUR,laurie canter,2.34,2,2,1,-2,0,0,0,1,1
0,0,0,0,2020_7_30,2020_7_30_v0_d4_grp0_EUR,tie,9,0,0,0,0,1,0,0,0,1
2020,8,27,UK Championship (England) - Play Offs,2020_8_27,2020_8_27_v0_d4_grp5_EUR,bryce easton,2.62,-3,-1,-2,1,0,0,0,1,0
2020,8,27,UK Championship (England) - Play Offs,2020_8_27,2020_8_27_v0_d4_grp5_EUR,min woo lee,1.83,-4,-4,5,-3,1,1,0,0,0
0,0,0,0,2020_8_27,2020_8_27_v0_d4_grp5_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2018,1,25,Dubai Desert Classic (United Arab Emirates),2018_1_25,2018_1_25_v0_d4_grp9_EUR,haydn porteous,2.54,4,4,-1,2,0,0,0,1,0
2018,1,25,Dubai Desert Classic (United Arab Emirates),2018_1_25,2018_1_25_v0_d4_grp9_EUR,alexander levy,1.84,0,-3,-4,-2,1,1,0,0,0
0,0,0,0,2018_1_25,2018_1_25_v0_d4_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d4_grp18_EUR,george coetzee,2.84,0,0,-3,-3,1,0,0,1,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d4_grp18_EUR,francesco molinari,1.81,-4,0,-3,-2,0,1,0,0,0
0,0,0,0,2017_10_12,2017_10_12_v0_d4_grp18_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d4_grp2_EUR,mikko ilonen,2.62,0,0,-4,3,0,0,0,1,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d4_grp2_EUR,paul dunne,1.85,-1,-4,-3,0,1,1,0,0,0
0,0,0,0,2018_6_28,2018_6_28_v0_d4_grp2_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2018,8,16,Nordea Masters (Sweden) - Play Offs,2018_8_16,2018_8_16_v0_d4_grp4_EUR,sebastien gros,2.36,2,-1,0,-1,1,0,0,1,0
2018,8,16,Nordea Masters (Sweden) - Play Offs,2018_8_16,2018_8_16_v0_d4_grp4_EUR,scott jamieson,2,-2,-1,-1,5,0,1,0,0,0
0,0,0,0,2018_8_16,2018_8_16_v0_d4_grp4_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,8,15,D-D Real Czech Masters (Czech Republic),2019_8_15,2019_8_15_v0_d4_grp6_EUR,rikard karlberg,1.97,-3,0,0,0,0,1,0,0,1
2019,8,15,D-D Real Czech Masters (Czech Republic),2019_8_15,2019_8_15_v0_d4_grp6_EUR,hugo leon,2.3,1,0,5,0,0,0,0,1,1
0,0,0,0,2019_8_15,2019_8_15_v0_d4_grp6_EUR,tie,9.2,0,0,0,0,1,0,0,0,1
2019,1,31,Saudi International (Saudi Arabia),2019_1_31,2019_1_31_v0_d4_grp3_EUR,thomas detry,3.1,2,0,-1,3,0,0,0,1,0
2019,1,31,Saudi International (Saudi Arabia),2019_1_31,2019_1_31_v0_d4_grp3_EUR,bryson dechambeau,1.69,-2,-3,-8,-5,1,1,0,0,0
0,0,0,0,2019_1_31,2019_1_31_v0_d4_grp3_EUR,tie,9,0,0,0,0,0,0,0,0,0
2018,4,12,Open de España (Spain),2018_4_12,2018_4_12_v0_d4_grp5_EUR,jorge campillo,1.93,-4,-4,-3,-3,1,1,0,0,0
2018,4,12,Open de España (Spain),2018_4_12,2018_4_12_v0_d4_grp5_EUR,aaron rai,2.52,2,-2,1,-1,0,0,0,1,0
0,0,0,0,2018_4_12,2018_4_12_v0_d4_grp5_EUR,tie,9.6,0,0,0,0,0,0,0,0,0
2018,7,12,Scottish Open (Scotland),2018_7_12,2018_7_12_v0_d4_grp2_EUR,scott fernandez,2.62,-3,-4,-7,3,0,0,0,1,0
2018,7,12,Scottish Open (Scotland),2018_7_12,2018_7_12_v0_d4_grp2_EUR,danny willett,1.81,0,-2,0,-4,1,1,0,0,0
0,0,0,0,2018_7_12,2018_7_12_v0_d4_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,8,22,Scandinavian Invitation (Sweden),2019_8_22,2019_8_22_v0_d4_grp7_EUR,wade ormsby,3.1,-1,5,-1,-1,0,0,0,1,0
2019,8,22,Scandinavian Invitation (Sweden),2019_8_22,2019_8_22_v0_d4_grp7_EUR,erik van rooyen,1.7,1,2,-1,-6,1,1,0,0,0
0,0,0,0,2019_8_22,2019_8_22_v0_d4_grp7_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2020,12,10,DP World Tour Championship (United Arab Emirates),2020_12_10,2020_12_10_v0_d4_grp4_EUR,tyrrell hatton,1.73,-6,-5,-5,-2,0,1,0,0,0
2020,12,10,DP World Tour Championship (United Arab Emirates),2020_12_10,2020_12_10_v0_d4_grp4_EUR,victor perez,2.84,-5,-4,0,-4,1,0,0,1,0
0,0,0,0,2020_12_10,2020_12_10_v0_d4_grp4_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d4_grp4_EUR,david mckenzie,3,8,6,-5,3,0,0,0,1,1
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d4_grp4_EUR,troy merritt,1.72,-5,1,-6,3,0,1,0,0,1
0,0,0,0,2018_11_28,2018_11_28_v0_d4_grp4_EUR,tie,8.6,0,0,0,0,1,0,0,0,1
2018,9,6,Omega European Masters (Switzerland) - Play Offs,2018_9_6,2018_9_6_v0_d4_grp9_EUR,michael lorenzo-vera,2.48,-3,-1,3,-3,0,0,0,1,1
2018,9,6,Omega European Masters (Switzerland) - Play Offs,2018_9_6,2018_9_6_v0_d4_grp9_EUR,matthew fitzpatrick,1.8,3,-2,-6,-3,0,1,0,0,1
0,0,0,0,2018_9_6,2018_9_6_v0_d4_grp9_EUR,tie,8.6,0,0,0,0,1,0,0,0,1
2020,7,22,British Masters (England),2020_7_22,2020_7_22_v0_d4_grp3_EUR,rikard karlberg,2.06,-1,2,1,2,0,1,0,0,0
2020,7,22,British Masters (England),2020_7_22,2020_7_22_v0_d4_grp3_EUR,oliver fisher,2.3,1,-3,1,-3,1,0,0,1,0
0,0,0,0,2020_7_22,2020_7_22_v0_d4_grp3_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d4_grp11_EUR,marc leishman,2.04,1,-7,-6,-3,1,1,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d4_grp11_EUR,cameron smith,2.2,-4,-3,6,-2,0,0,0,1,0
0,0,0,0,2018_11_28,2018_11_28_v0_d4_grp11_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2017,9,7,Omega European Masters (Switzerland) - Play Offs,2017_9_7,2017_9_7_v0_d4_grp4_EUR,julian suri,2.4,2,-7,4,0,0,0,0,1,0
2017,9,7,Omega European Masters (Switzerland) - Play Offs,2017_9_7,2017_9_7_v0_d4_grp4_EUR,matthew fitzpatrick,1.84,3,1,3,-6,1,1,0,0,0
0,0,0,0,2017_9_7,2017_9_7_v0_d4_grp4_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d4_grp11_EUR,hideto tanihara,2.12,-2,0,0,1,0,0,0,1,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d4_grp11_EUR,matthew southgate,2.08,-5,-3,6,-5,1,1,0,0,0
0,0,0,0,2018_11_15,2018_11_15_v0_d4_grp11_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,1,18,Abu Dhabi HSBC Golf Championship (United Arab Emirates),2018_1_18,2018_1_18_v0_d4_grp9_EUR,ross fisher,2.14,1,4,-3,-3,1,0,0,1,0
2018,1,18,Abu Dhabi HSBC Golf Championship (United Arab Emirates),2018_1_18,2018_1_18_v0_d4_grp9_EUR,thomas pieters,2.1,4,-1,2,0,0,1,0,0,0
0,0,0,0,2018_1_18,2018_1_18_v0_d4_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d4_grp4_EUR,matthieu pavon,2.68,-2,5,0,-1,1,0,0,1,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d4_grp4_EUR,lee westwood,1.76,2,-8,0,2,0,1,0,0,0
0,0,0,0,2018_7_5,2018_7_5_v0_d4_grp4_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2020,12,3,South African Open (South Africa),2020_12_3,2020_12_3_v0_d4_grp5_EUR,marcel siem,1.72,3,2,-2,-2,1,1,0,0,0
2020,12,3,South African Open (South Africa),2020_12_3,2020_12_3_v0_d4_grp5_EUR,ruan korb,2.5,1,1,1,6,0,0,0,1,0
0,0,0,0,2020_12_3,2020_12_3_v0_d4_grp5_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2017,9,21,Portugal Masters (Portugal),2017_9_21,2017_9_21_v0_d4_grp8_EUR,lucas bjerregaard,2.4,0,1,0,-6,1,0,0,1,0
2017,9,21,Portugal Masters (Portugal),2017_9_21,2017_9_21_v0_d4_grp8_EUR,george coetzee,2.02,-2,0,-4,0,0,1,0,0,0
0,0,0,0,2017_9_21,2017_9_21_v0_d4_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d4_grp0_EUR,kalle samooja,2.3,-3,-5,0,-3,0,0,0,1,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d4_grp0_EUR,chris paisley,1.96,-2,1,-4,-7,1,1,0,0,0
0,0,0,0,2019_10_24,2019_10_24_v0_d4_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d4_grp1_EUR,wade ormsby,3.15,5,-2,-1,-3,1,0,0,1,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d4_grp1_EUR,matthew fitzpatrick,1.6,-5,-5,0,1,0,1,0,0,0
0,0,0,0,2018_6_28,2018_6_28_v0_d4_grp1_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2019,1,16,Abu Dhabi HSBC Golf Championship (United Arab Emirates),2019_1_16,2019_1_16_v0_d4_grp2_EUR,dominic foos,2.88,0,0,0,-2,0,0,0,1,1
2019,1,16,Abu Dhabi HSBC Golf Championship (United Arab Emirates),2019_1_16,2019_1_16_v0_d4_grp2_EUR,david horsey,1.7,-1,-3,-3,-2,0,1,0,0,1
0,0,0,0,2019_1_16,2019_1_16_v0_d4_grp2_EUR,tie,7.2,0,0,0,0,1,0,0,0,1
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d4_grp5_EUR,alexander levy,2,1,2,0,-3,0,1,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d4_grp5_EUR,michael lorenzo-vera,2.4,0,1,0,-4,1,0,0,1,0
0,0,0,0,2018_11_15,2018_11_15_v0_d4_grp5_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
0,0,0,0,2019_9_5,2019_9_5_v0_d4_grp4_EUR,tie,9.6,0,0,0,0,0,0,0,0,0
2019,9,5,Porsche European Open (Germany),2019_9_5,2019_9_5_v0_d4_grp4_EUR,jeff winther,2.56,-4,5,-4,-2,0,0,0,1,0
2019,9,5,Porsche European Open (Germany),2019_9_5,2019_9_5_v0_d4_grp4_EUR,guido migliozzi,1.93,-4,-3,-4,-5,1,1,0,0,0
2018,10,11,British Masters (England),2018_10_11,2018_10_11_v0_d4_grp3_EUR,wade ormsby,3.5,-2,3,-4,3,0,0,0,1,0
2018,10,11,British Masters (England),2018_10_11,2018_10_11_v0_d4_grp3_EUR,tommy fleetwood,1.54,-1,-2,-3,0,1,1,0,0,0
0,0,0,0,2018_10_11,2018_10_11_v0_d4_grp3_EUR,tie,9.2,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d4_grp13_EUR,david lipsky,3.45,10,-1,-7,0,0,0,0,1,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d4_grp13_EUR,sergio garcia,1.52,-3,-2,-4,-7,1,1,0,0,0
0,0,0,0,2017_11_16,2017_11_16_v0_d4_grp13_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,6,7,Shot Clock Masters (Austria),2018_6_7,2018_6_7_v0_d4_grp1_EUR,peter hanson,2.56,1,-5,0,-1,1,0,0,1,0
2018,6,7,Shot Clock Masters (Austria),2018_6_7,2018_6_7_v0_d4_grp1_EUR,ashun wu,1.76,-5,0,-1,7,0,1,0,0,0
0,0,0,0,2018_6_7,2018_6_7_v0_d4_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,10,22,Italian Open (Italy),2020_10_22,2020_10_22_v0_d4_grp0_EUR,jens fahrbring,1.94,-2,-1,-2,2,0,1,0,0,0
2020,10,22,Italian Open (Italy),2020_10_22,2020_10_22_v0_d4_grp0_EUR,joel sjoholm,2.3,2,1,1,-2,1,0,0,1,0
0,0,0,0,2020_10_22,2020_10_22_v0_d4_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,7,4,Irish Open (Europe),2019_7_4,2019_7_4_v0_d4_grp5_EUR,robert rock,2.96,-5,3,-2,0,0,0,0,1,0
2019,7,4,Irish Open (Europe),2019_7_4,2019_7_4_v0_d4_grp5_EUR,rafa cabrera bello,1.69,-2,1,-6,-1,1,1,0,0,0
0,0,0,0,2019_7_4,2019_7_4_v0_d4_grp5_EUR,tie,9,0,0,0,0,0,0,0,0,0
2019,11,28,Alfred Dunhill Championship (South Africa),2019_11_28,2019_11_28_v0_d4_grp9_EUR,pablo larrazabal,2,-2,2,2,3,0,1,0,0,0
2019,11,28,Alfred Dunhill Championship (South Africa),2019_11_28,2019_11_28_v0_d4_grp9_EUR,wil besseling,2.32,-4,-2,-3,2,1,0,0,1,0
0,0,0,0,2019_11_28,2019_11_28_v0_d4_grp9_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2020,10,8,BMW PGA Championship (United Kingdom),2020_10_8,2020_10_8_v0_d4_grp0_EUR,andrew johnston,1.75,-3,0,0,-2,0,1,0,0,0
2020,10,8,BMW PGA Championship (United Kingdom),2020_10_8,2020_10_8_v0_d4_grp0_EUR,scott hend,2.76,-2,0,-2,-4,1,0,0,1,0
0,0,0,0,2020_10_8,2020_10_8_v0_d4_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,8,22,Scandinavian Invitation (Sweden),2019_8_22,2019_8_22_v0_d4_grp1_EUR,sihwan kim,2.06,-6,3,0,-5,1,1,0,0,0
2019,8,22,Scandinavian Invitation (Sweden),2019_8_22,2019_8_22_v0_d4_grp1_EUR,zander lombard,2.3,0,0,-7,-3,0,0,0,1,0
0,0,0,0,2019_8_22,2019_8_22_v0_d4_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,7,4,Irish Open (Europe),2019_7_4,2019_7_4_v0_d4_grp4_EUR,zander lombard,3.2,0,3,0,0,0,0,0,1,0
2019,7,4,Irish Open (Europe),2019_7_4,2019_7_4_v0_d4_grp4_EUR,eddie pepperell,1.61,-1,-1,-6,-1,1,1,0,0,0
0,0,0,0,2019_7_4,2019_7_4_v0_d4_grp4_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2017,9,7,Omega European Masters (Switzerland) - Play Offs,2017_9_7,2017_9_7_v0_d4_grp3_EUR,richard sterne,2.16,-2,3,0,-1,1,0,0,1,0
2017,9,7,Omega European Masters (Switzerland) - Play Offs,2017_9_7,2017_9_7_v0_d4_grp3_EUR,alexander bjork,2.14,2,-3,-1,1,0,1,0,0,0
0,0,0,0,2017_9_7,2017_9_7_v0_d4_grp3_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2018,5,31,Italian Open (Italy),2018_5_31,2018_5_31_v0_d4_grp8_EUR,danny willett,3.35,0,-1,0,-2,0,0,0,1,0
2018,5,31,Italian Open (Italy),2018_5_31,2018_5_31_v0_d4_grp8_EUR,francesco molinari,1.56,0,0,-4,-6,1,1,0,0,0
0,0,0,0,2018_5_31,2018_5_31_v0_d4_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d4_grp7_EUR,eddie pepperell,2.86,-3,0,1,4,0,0,0,1,1
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d4_grp7_EUR,bryson dechambeau,1.82,-2,-8,-4,4,0,1,0,0,1
0,0,0,0,2020_1_23,2020_1_23_v0_d4_grp7_EUR,tie,8.8,0,0,0,0,1,0,0,0,1
2018,12,13,Alfred Dunhill Championship (South Africa),2018_12_13,2018_12_13_v0_d4_grp1_EUR,oliver wilson,3.1,8,-4,-4,-3,1,0,0,1,0
